,fartsdempere,trafikk_mengde,fotobokser,vegskulder,svingerestriksjon,vilt_fare,fartsgrense,trafikk_ulykke
1800 Fv40 hp699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv401 hp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv401 hp50,0.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv401 hp51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv401 hp52,0.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv401 hp53,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv401 hp650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv401 hp651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv401 hp652,0.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv401 hp653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv401 hp654,0.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv402 hp1,0.0,116.66666666666667,0.0,0.0,0.0,0.0,32.5,0.0
1800 Fv404 hp1,0.0,45.0,0.0,6.0,0.0,0.0,40.0,0.0
1800 Fv404 hp50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv404 hp650,0.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv405 hp11,0.0,33.333333333333336,0.0,14.0,0.0,0.0,40.0,1.0
1800 Fv405 hp50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv405 hp650,0.0,15.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv406 hp1,0.0,60.0,0.0,0.0,0.0,0.0,15.0,1.0
1800 Fv406 hp50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1800 Fv406 hp650,0.0,60.0,0.0,0.0,0.0,0.0,15.0,0.0
1800 Fv421 hp1,0.0,78.0,0.0,0.0,0.0,0.0,37.5,5.0
1800 Fv421 hp50,0.0,37.5,0.0,0.0,0.0,0.0,35.0,0.0
1800 Fv421 hp51,0.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0
1800 Fv421 hp52,0.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0
1800 Fv421 hp53,0.0,37.5,0.0,0.0,0.0,0.0,15.0,0.0
1800 Fv423 hp1,0.0,20.0,0.0,0.0,0.0,0.0,15.0,0.0
1800 Fv43 hp1,0.0,162.5,0.0,0.0,0.0,0.0,40.0,26.0
1800 Fv43 hp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1800 Fv43 hp600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv43 hp699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv431 hp3,0.0,26.666666666666668,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv432 hp1,0.0,15.0,0.0,10.0,0.0,0.0,0.0,8.0
1800 Fv432 hp50,0.0,15.0,0.0,2.0,0.0,0.0,40.0,0.0
1800 Fv432 hp650,0.0,15.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv433 hp1,0.0,80.0,0.0,4.0,0.0,0.0,25.0,0.0
1800 Fv437 hp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv437 hp600,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv439 hp1,0.0,145.0,0.0,0.0,0.0,0.0,53.333333333333336,0.0
1800 Fv439 hp2,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,25.0
1800 Fv44 hp1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0
1800 Fv44 hp600,0.0,75.0,0.0,0.0,0.0,0.0,30.0,0.0
1800 Fv44 hp699,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv440 hp1,0.0,85.0,0.0,14.0,0.0,0.0,40.0,0.0
1800 Fv441 hp1,0.0,50.0,0.0,0.0,0.0,0.0,45.0,8.0
1800 Fv442 hp1,0.0,65.0,0.0,0.0,0.0,0.0,52.857142857142854,0.0
1800 Fv443 hp1,0.0,25.0,0.0,4.0,0.0,0.0,40.0,0.0
1800 Fv443 hp50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv443 hp650,0.0,25.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv452 hp1,0.0,160.0,0.0,6.0,0.0,0.0,55.45454545454545,35.0
1800 Fv452 hp50,0.0,46.666666666666664,0.0,0.0,0.0,0.0,43.333333333333336,0.0
1800 Fv452 hp54,0.0,25.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv452 hp600,0.0,112.5,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv452 hp650,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv455 hp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv455 hp600,0.0,40.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv457 hp1,0.0,48.5,0.0,6.0,0.0,0.0,50.0,2.0
1800 Fv458 hp1,0.0,0.0,0.0,0.0,0.0,0.0,36.666666666666664,10.0
1800 Fv458 hp600,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv46 hp1,0.0,37.5,0.0,0.0,0.0,0.0,42.0,1.0
1800 Fv461 hp3,0.0,45.0,0.0,2.0,0.0,0.0,40.0,0.0
1800 Fv461 hp50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv461 hp650,0.0,45.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv464 hp1,0.0,0.0,0.0,44.0,0.0,0.0,54.0,13.0
1800 Fv464 hp600,0.0,112.5,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv465 hp1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0
1800 Fv465 hp600,0.0,600.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv466 hp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv466 hp5,0.0,130.0,0.0,2.0,0.0,0.0,57.5,0.0
1800 Fv466 hp600,0.0,250.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv471 hp1,0.0,70.0,0.0,6.0,0.0,0.0,25.0,0.0
1800 Fv471 hp600,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv472 hp1,0.0,205.0,0.0,0.0,0.0,0.0,52.0,0.0
1800 Fv472 hp2,0.0,0.0,0.0,12.0,0.0,0.0,55.55555555555556,34.0
1800 Fv473 hp1,0.0,19.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv474 hp1,0.0,65.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0
1800 Fv475 hp1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0
1800 Fv475 hp2,0.0,27.666666666666668,0.0,6.0,0.0,0.0,40.0,11.0
1800 Fv475 hp600,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv476 hp3,0.0,90.0,0.0,4.0,0.0,0.0,40.0,13.0
1800 Fv477 hp1,0.0,84.0,0.0,0.0,0.0,0.0,45.0,0.0
1800 Fv478 hp1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1800 Fv478 hp600,0.0,59.5,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv48 hp1,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv48 hp600,0.0,75.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv49 hp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1800 Fv49 hp600,0.0,75.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv492 hp1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1800 Fv492 hp600,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0
1800 Fv494 hp1,0.0,150.0,0.0,0.0,0.0,0.0,64.0,29.0
1800 Fv495 hp1,0.0,142.5,0.0,6.0,0.0,0.0,51.42857142857143,15.0
1800 Fv5 hp1,0.0,208.33333333333334,0.0,0.0,0.0,0.0,58.57142857142857,0.0
1800 Fv5 hp50,0.0,0.0,0.0,0.0,0.0,0.0,36.666666666666664,0.0
1800 Fv511 hp1,0.0,50.0,0.0,6.0,0.0,0.0,40.0,1.0
1800 Fv513 hp1,0.0,296.0,0.0,24.0,0.0,0.0,64.28571428571429,1.0
1800 Fv514 hp1,0.0,26.666666666666668,0.0,32.0,0.0,0.0,58.0,1.0
1800 Fv515 hp1,0.0,1250.0,0.0,18.0,0.0,0.0,46.0,14.0
1800 Fv515 hp2,0.0,300.0,0.0,32.0,0.0,0.0,42.5,18.0
1800 Fv515 hp400,0.0,1200.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv516 hp1,0.0,433.0,0.0,18.0,0.0,0.0,62.5,81.0
1800 Fv516 hp50,0.0,75.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv516 hp51,0.0,25.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv517 hp1,0.0,36.666666666666664,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv530 hp1,0.0,415.0,0.0,94.0,0.0,2.0,51.111111111111114,187.0
1800 Fv530 hp2,0.0,87.5,0.0,52.0,0.0,0.0,46.0,19.0
1800 Fv530 hp401,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1800 Fv530 hp50,0.0,350.0,0.0,0.0,0.0,0.0,15.0,0.0
1800 Fv531 hp1,0.0,188.33333333333334,0.0,20.0,0.0,0.0,50.0,9.0
1800 Fv534 hp1,0.0,80.0,0.0,8.0,0.0,0.0,36.0,0.0
1800 Fv537 hp1,0.0,75.0,0.0,0.0,0.0,0.0,55.55555555555556,1.0
1800 Fv539 hp1,0.0,87.5,0.0,8.0,0.0,0.0,40.0,1.0
1800 Fv539 hp2,0.0,254.33333333333334,0.0,10.0,0.0,0.0,33.333333333333336,0.0
1800 Fv539 hp50,0.0,400.0,0.0,4.0,0.0,0.0,0.0,1.0
1800 Fv54 hp1,0.0,2337.5,0.0,0.0,0.0,0.0,47.69230769230769,145.0
1800 Fv54 hp400,0.0,1666.6666666666667,0.0,0.0,0.0,0.0,20.0,3.0
1800 Fv54 hp50,0.0,350.0,0.0,0.0,0.0,0.0,26.666666666666668,0.0
1800 Fv54 hp51,0.0,187.5,0.0,0.0,0.0,0.0,30.0,0.0
1800 Fv54 hp54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv54 hp650,0.0,250.0,0.0,0.0,0.0,0.0,20.0,0.0
1800 Fv54 hp652,0.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv542 hp1,0.0,81.5,0.0,8.0,0.0,0.0,25.0,0.0
1800 Fv543 hp1,0.0,150.0,0.0,4.0,0.0,0.0,52.0,7.0
1800 Fv552 hp1,0.0,0.0,0.0,6.0,0.0,0.0,52.0,0.0
1800 Fv552 hp600,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv553 hp1,0.0,63.75,0.0,14.0,0.0,0.0,57.5,2.0
1800 Fv554 hp1,0.0,170.0,0.0,10.0,0.0,0.0,55.714285714285715,6.0
1800 Fv554 hp2,0.0,216.25,0.0,2.0,0.0,0.0,55.0,18.0
1800 Fv571 hp1,0.0,100.0,0.0,4.0,0.0,0.0,47.5,17.0
1800 Fv576 hp1,2.0,1191.6666666666667,0.0,46.0,0.0,0.0,40.0,40.0
1800 Fv580 hp1,0.0,316.6666666666667,0.0,16.0,0.0,0.0,56.666666666666664,29.0
1800 Fv583 hp1,0.0,187.5,0.0,12.0,0.0,0.0,52.0,2.0
1800 Fv6 hp1,0.0,130.0,0.0,0.0,0.0,0.0,54.285714285714285,4.0
1800 Fv612 hp1,0.0,30.0,0.0,16.0,0.0,0.0,40.0,0.0
1800 Fv612 hp50,0.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv613 hp1,0.0,100.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0
1800 Fv613 hp2,0.0,66.66666666666667,0.0,38.0,0.0,0.0,56.0,37.0
1800 Fv613 hp50,0.0,65.0,0.0,0.0,0.0,0.0,40.0,13.0
1800 Fv613 hp52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv616 hp1,0.0,331.25,0.0,40.0,0.0,0.0,43.333333333333336,7.0
1800 Fv617 hp1,0.0,62.5,0.0,26.0,0.0,0.0,40.0,0.0
1800 Fv618 hp1,0.0,15.0,0.0,2.0,0.0,0.0,40.0,6.0
1800 Fv631 hp1,0.0,100.0,0.0,0.0,0.0,0.0,55.0,11.0
1800 Fv632 hp1,0.0,75.0,0.0,8.0,0.0,0.0,54.0,2.0
1800 Fv633 hp1,0.0,150.0,0.0,10.0,0.0,0.0,51.0,67.0
1800 Fv635 hp1,0.0,110.0,0.0,0.0,0.0,0.0,56.25,11.0
1800 Fv636 hp1,0.0,55.0,0.0,0.0,0.0,0.0,53.333333333333336,9.0
1800 Fv637 hp1,0.0,25.0,0.0,0.0,0.0,0.0,32.0,0.0
1800 Fv638 hp1,0.0,405.0,0.0,38.0,0.0,0.0,57.142857142857146,19.0
1800 Fv641 hp1,0.0,32.5,0.0,2.0,0.0,0.0,40.0,0.0
1800 Fv661 hp1,0.0,7.5,0.0,0.0,0.0,0.0,56.0,8.0
1800 Fv662 hp1,0.0,200.0,0.0,8.0,0.0,0.0,42.0,1.0
1800 Fv664 hp1,0.0,100.0,0.0,4.0,0.0,0.0,50.0,0.0
1800 Fv665 hp1,0.0,106.33333333333333,0.0,30.0,0.0,0.0,52.857142857142854,6.0
1800 Fv666 hp1,0.0,61.666666666666664,0.0,2.0,0.0,0.0,43.333333333333336,0.0
1800 Fv681 hp1,0.0,130.0,0.0,12.0,0.0,0.0,40.0,11.0
1800 Fv682 hp1,0.0,253.33333333333334,0.0,0.0,0.0,0.0,40.0,3.0
1800 Fv683 hp1,0.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv684 hp1,0.0,85.0,0.0,14.0,0.0,0.0,43.333333333333336,2.0
1800 Fv691 hp1,0.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336,15.0
1800 Fv691 hp50,0.0,93.33333333333333,0.0,6.0,0.0,0.0,33.333333333333336,0.0
1800 Fv692 hp1,0.0,55.0,0.0,0.0,0.0,0.0,46.666666666666664,0.0
1800 Fv693 hp1,0.0,583.3333333333334,0.0,0.0,0.0,0.0,48.333333333333336,16.0
1800 Fv711 hp1,0.0,140.0,0.0,0.0,0.0,0.0,62.5,2.0
1800 Fv711 hp50,0.0,31.5,0.0,0.0,0.0,0.0,52.5,10.0
1800 Fv711 hp811,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv713 hp1,0.0,187.5,0.0,0.0,0.0,0.0,25.0,1.0
1800 Fv721 hp1,0.0,200.0,0.0,0.0,0.0,0.0,63.333333333333336,11.0
1800 Fv721 hp50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv721 hp650,0.0,25.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv722 hp1,0.0,210.0,0.0,0.0,0.0,0.0,47.5,8.0
1800 Fv724 hp1,0.0,95.0,0.0,0.0,0.0,0.0,46.666666666666664,0.0
1800 Fv727 hp1,0.0,75.0,0.0,0.0,0.0,0.0,40.0,1.0
1800 Fv73 hp1,0.0,450.0,0.0,0.0,0.0,0.0,36.666666666666664,12.0
1800 Fv731 hp1,0.0,102.5,0.0,0.0,0.0,0.0,40.0,1.0
1800 Fv732 hp1,0.0,136.0,0.0,0.0,0.0,0.0,47.5,0.0
1800 Fv737 hp1,0.0,75.0,0.0,0.0,0.0,0.0,40.0,1.0
1800 Fv739 hp1,0.0,75.0,0.0,0.0,0.0,0.0,55.0,3.0
1800 Fv741 hp1,0.0,41.5,0.0,1.0,0.0,0.0,61.111111111111114,6.0
1800 Fv751 hp1,0.0,1200.0,0.0,13.0,0.0,0.0,47.0,67.0
1800 Fv76 hp1,0.0,0.0,0.0,4.0,0.0,0.0,53.333333333333336,32.0
1800 Fv76 hp2,0.0,331.7142857142857,0.0,6.0,0.0,0.0,60.0,13.0
1800 Fv76 hp3,0.0,343.75,0.0,38.0,0.0,9.0,61.666666666666664,94.0
1800 Fv76 hp4,0.0,225.0,0.0,2.0,0.0,0.0,46.666666666666664,43.0
1800 Fv76 hp5,0.0,0.0,0.0,0.0,0.0,0.0,40.0,77.0
1800 Fv76 hp50,0.0,366.6666666666667,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv76 hp600,0.0,200.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv76 hp602,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv76 hp603,0.0,2601.0,0.0,0.0,0.0,0.0,30.0,0.0
1800 Fv76 hp7,0.0,0.0,0.0,2.0,0.0,0.0,35.0,156.0
1800 Fv76 hp800,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv76 hp815,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv761 hp1,0.0,207.5,0.0,24.0,0.0,0.0,66.0,46.0
1800 Fv762 hp1,0.0,0.0,0.0,5.0,0.0,0.0,43.333333333333336,4.0
1800 Fv762 hp600,0.0,87.5,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv763 hp1,0.0,188.33333333333334,0.0,9.0,0.0,0.0,51.42857142857143,8.0
1800 Fv765 hp1,0.0,42.5,0.0,0.0,0.0,0.0,33.333333333333336,0.0
1800 Fv767 hp1,0.0,100.0,0.0,0.0,0.0,0.0,60.0,20.0
1800 Fv771 hp1,0.0,150.0,0.0,0.0,0.0,0.0,55.714285714285715,11.0
1800 Fv78 hp1,0.0,800.0,0.0,42.0,0.0,0.0,61.666666666666664,76.0
1800 Fv78 hp2,0.0,666.0,0.0,0.0,0.0,0.0,40.0,6.0
1800 Fv78 hp50,0.0,100.0,0.0,0.0,0.0,0.0,55.0,0.0
1800 Fv78 hp51,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv78 hp600,0.0,1275.0,0.0,0.0,0.0,0.0,30.0,0.0
1800 Fv781 hp1,3.0,80.0,0.0,66.0,0.0,0.0,15.0,30.0
1800 Fv781 hp50,0.0,116.66666666666667,0.0,0.0,0.0,0.0,25.0,1.0
1800 Fv783 hp1,0.0,50.0,0.0,14.0,0.0,0.0,25.0,1.0
1800 Fv784 hp1,0.0,75.0,0.0,22.0,0.0,0.0,25.0,1.0
1800 Fv791 hp1,5.0,59.0,0.0,16.0,0.0,0.0,48.333333333333336,29.0
1800 Fv793 hp1,0.0,75.0,0.0,10.0,0.0,0.0,0.0,20.0
1800 Fv793 hp600,0.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv8 hp1,0.0,52.5,0.0,0.0,0.0,0.0,61.666666666666664,0.0
1800 Fv801 hp1,0.0,193.33333333333334,0.0,4.0,0.0,0.0,56.666666666666664,57.0
1800 Fv802 hp1,0.0,300.0,0.0,0.0,0.0,0.0,40.0,28.0
1800 Fv803 hp1,0.0,144.0,0.0,0.0,0.0,0.0,55.0,0.0
1800 Fv804 hp1,0.0,622.5,0.0,2.0,0.0,0.0,55.0,29.0
1800 Fv804 hp2,0.0,131.5,0.0,0.0,0.0,0.0,0.0,12.0
1800 Fv805 hp1,0.0,32.5,0.0,0.0,0.0,0.0,46.666666666666664,1.0
1800 Fv806 hp1,0.0,300.0,0.0,76.0,0.0,0.0,58.46153846153846,111.0
1800 Fv807 hp1,0.0,140.0,0.0,0.0,0.0,0.0,40.0,15.0
1800 Fv808 hp1,2.0,500.0,0.0,0.0,0.0,0.0,43.75,11.0
1800 Fv808 hp5,0.0,155.0,0.0,0.0,0.0,0.0,60.0,26.0
1800 Fv808 hp600,0.0,425.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv809 hp1,0.0,2650.0,0.0,0.0,0.0,0.0,33.333333333333336,8.0
1800 Fv809 hp400,0.0,2233.3333333333335,0.0,0.0,0.0,0.0,25.0,1.0
1800 Fv809 hp5,0.0,365.0,0.0,0.0,0.0,5.0,55.0,70.0
1800 Fv809 hp50,0.0,80.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv809 hp6,0.0,0.0,0.0,0.0,0.0,3.0,46.666666666666664,18.0
1800 Fv81 hp1,0.0,302.5,0.0,52.0,0.0,0.0,46.666666666666664,70.0
1800 Fv81 hp2,0.0,533.0769230769231,0.0,36.0,0.0,0.0,67.36842105263158,95.0
1800 Fv81 hp5,0.0,300.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv810 hp1,0.0,82.5,0.0,0.0,0.0,0.0,46.0,3.0
1800 Fv810 hp2,0.0,40.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv811 hp1,0.0,37.5,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv812 hp1,0.0,216.0,0.0,40.0,0.0,0.0,55.0,15.0
1800 Fv812 hp2,0.0,240.0,0.0,10.0,0.0,0.0,0.0,44.0
1800 Fv812 hp3,0.0,487.5,0.0,12.0,0.0,0.0,30.0,19.0
1800 Fv812 hp4,0.0,524.8333333333334,0.0,38.0,0.0,0.0,66.0,51.0
1800 Fv812 hp5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,53.0
1800 Fv812 hp50,0.0,239.33333333333334,0.0,10.0,0.0,0.0,52.5,5.0
1800 Fv812 hp6,0.0,496.0,0.0,0.0,0.0,0.0,47.5,35.0
1800 Fv812 hp600,0.0,500.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv812 hp699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800 Fv813 hp1,0.0,358.42857142857144,0.0,36.0,0.0,0.0,54.0,48.0
1800 Fv813 hp2,0.0,137.5,0.0,22.0,0.0,0.0,59.0,39.0
1800 Fv813 hp600,0.0,176.5,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv814 hp1,0.0,50.0,0.0,0.0,0.0,0.0,33.333333333333336,10.0
1800 Fv814 hp50,0.0,33.333333333333336,0.0,0.0,0.0,0.0,53.333333333333336,0.0
1800 Fv815 hp1,0.0,2209.2,0.0,2.0,0.0,0.0,61.875,308.0
1800 Fv816 hp1,0.0,522.0,0.0,0.0,0.0,0.0,40.0,22.0
1800 Fv816 hp2,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12.0
1800 Fv817 hp1,0.0,1270.6666666666667,0.0,10.0,0.0,0.0,48.333333333333336,99.0
1800 Fv818 hp1,1.0,2691.0,0.0,4.0,0.0,0.0,48.888888888888886,110.0
1800 Fv819 hp1,0.0,600.0,0.0,0.0,0.0,0.0,50.0,74.0
1800 Fv82 hp1,0.0,275.0,0.0,0.0,0.0,0.0,56.0,1.0
1800 Fv82 hp10,0.0,0.0,0.0,9.0,0.0,0.0,56.666666666666664,142.0
1800 Fv82 hp11,0.0,575.0,0.0,12.0,0.0,0.0,40.0,26.0
1800 Fv82 hp12,0.0,0.0,0.0,23.0,0.0,0.0,42.5,43.0
1800 Fv82 hp13,0.0,0.0,0.0,23.0,0.0,0.0,64.11764705882354,160.0
1800 Fv82 hp14,3.0,1367.111111111111,0.0,9.0,0.0,0.0,48.333333333333336,215.0
1800 Fv82 hp3,0.0,1450.0,0.0,17.0,0.0,0.0,47.5,292.0
1800 Fv82 hp4,0.0,2755.0,1.0,2.0,0.0,0.0,56.666666666666664,214.0
1800 Fv82 hp400,0.0,4000.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv82 hp401,0.0,3500.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv82 hp5,0.0,1175.0,1.0,0.0,0.0,0.0,30.0,181.0
1800 Fv82 hp50,0.0,500.0,0.0,0.0,0.0,0.0,40.0,0.0
1800 Fv82 hp6,0.0,2516.6666666666665,0.0,4.0,0.0,0.0,52.5,258.0
1800 Fv82 hp7,0.0,6764.555555555556,0.0,0.0,0.0,0.0,42.0,187.0
1800 Fv82 hp8,0.0,1196.75,0.0,1.0,0.0,0.0,57.142857142857146,148.0
1800 Fv82 hp9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0
1800 Fv820 hp1,0.0,3082.0,0.0,21.0,0.0,0.0,55.55555555555556,383.0
1800 Fv820 hp10,0.0,816.6666666666666,0.0,1.0,0.0,0.0,58.18181818181818,254.0
1800 Fv820 hp2,0.0,649.0,0.0,3.0,0.0,0.0,40.0,56.0
1800 Fv820 hp3,0.0,428.0,0.0,2.0,0.0,0.0,0.0,110.0
1800 Fv820 hp400,0.0,600.0,0.0,0.0,0.0,0.0,33.333333333333336,1.0
1800 Fv820 hp840,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv820 hp9,0.0,741.6666666666666,0.0,0.0,0.0,0.0,55.0,93.0
1800 Fv821 hp1,0.0,1905.0,0.0,51.0,0.0,1.0,62.5,324.0
1800 Fv822 hp1,0.0,700.0,0.0,0.0,0.0,0.0,53.333333333333336,37.0
1800 Fv822 hp2,0.0,0.0,0.0,6.0,0.0,0.0,43.333333333333336,0.0
1800 Fv822 hp3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0
1800 Fv823 hp1,0.0,350.0,0.0,0.0,0.0,0.0,25.0,2.0
1800 Fv824 hp1,0.0,675.0,0.0,0.0,0.0,0.0,57.142857142857146,90.0
1800 Fv825 hp1,0.0,95.0,0.0,0.0,0.0,0.0,40.0,22.0
1800 Fv826 hp1,0.0,150.0,0.0,0.0,0.0,2.0,62.72727272727273,63.0
1800 Fv828 hp3,2.0,642.0,0.0,0.0,0.0,0.0,53.63636363636363,64.0
1800 Fv828 hp50,0.0,187.5,0.0,0.0,0.0,0.0,35.0,0.0
1800 Fv828 hp54,0.0,187.5,0.0,0.0,0.0,2.0,54.285714285714285,38.0
1800 Fv829 hp1,0.0,200.0,0.0,0.0,0.0,0.0,40.0,3.0
1800 Fv83 hp1,0.0,200.0,0.0,0.0,0.0,0.0,53.333333333333336,19.0
1800 Fv830 hp1,0.0,650.0,0.0,36.0,0.0,4.0,60.0,241.0
1800 Fv831 hp1,0.0,0.0,0.0,16.0,0.0,0.0,56.0,29.0
1800 Fv831 hp600,0.0,175.0,0.0,0.0,0.0,0.0,30.0,0.0
1800 Fv832 hp1,0.0,70.0,0.0,0.0,0.0,0.0,57.142857142857146,0.0
1800 Fv834 hp1,5.0,5762.5,0.0,0.0,0.0,0.0,35.0,195.0
1800 Fv834 hp2,0.0,1480.0,0.0,0.0,0.0,0.0,60.0,207.0
1800 Fv834 hp6,0.0,250.0,0.0,4.0,0.0,0.0,48.0,6.0
1800 Fv834 hp600,0.0,6000.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv834 hp800,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
1800 Fv835 hp1,0.0,172.0,0.0,0.0,0.0,0.0,62.5,35.0
1800 Fv835 hp2,0.0,239.66666666666666,0.0,0.0,0.0,0.0,55.0,11.0
1800 Fv835 hp3,0.0,432.0,0.0,0.0,0.0,0.0,0.0,39.0
1800 Fv835 hp4,0.0,416.6666666666667,0.0,10.0,0.0,0.0,50.0,108.0
1800 Fv835 hp50,0.0,371.3333333333333,0.0,2.0,0.0,0.0,58.57142857142857,44.0
1800 Fv835 hp51,0.0,35.0,0.0,0.0,0.0,0.0,15.0,1.0
1800 Fv835 hp800,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0
